model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Puerto Rico,10,3,31
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Rhode Island,18,5,53
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,RI,18,5,53
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,SC,28,9,96
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,SD,6,2,21
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,South Carolina,28,9,96
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,South Dakota,6,2,21
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Tennessee,22,7,75
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Texas,109,38,350
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,TN,22,7,75
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,TX,109,38,350
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,UT,14,4,48
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Utah,14,4,48
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,VA,97,35,273
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Virgin Islands,1,0,4
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Virginia,97,35,273
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,VT,0,0,1
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,WA,24,8,65
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Washington,24,8,65
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,West Virginia,6,2,23
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,WI,73,16,198
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Wisconsin,73,16,198
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,WV,6,2,23
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,WY,1,0,2
LANL-GrowthRate,5/25/2020,12 day ahead inc hosp,Wyoming,1,0,2
CU-select,5/25/2020,14 day ahead inc hosp,AK,0,0,0
CU-select,5/25/2020,14 day ahead inc hosp,AL,39,18,64
CU-select,5/25/2020,14 day ahead inc hosp,Alabama,39,18,64
CU-select,5/25/2020,14 day ahead inc hosp,Alaska,0,0,0
CU-select,5/25/2020,14 day ahead inc hosp,AR,15,8,32
CU-select,5/25/2020,14 day ahead inc hosp,Arizona,29,18,46
CU-select,5/25/2020,14 day ahead inc hosp,Arkansas,15,8,32
CU-select,5/25/2020,14 day ahead inc hosp,AZ,29,18,46
CU-select,5/25/2020,14 day ahead inc hosp,CA,174,122,237
CU-select,5/25/2020,14 day ahead inc hosp,California,174,122,237
CU-select,5/25/2020,14 day ahead inc hosp,CO,38,22,56
CU-select,5/25/2020,14 day ahead inc hosp,Colorado,38,22,56
CU-select,5/25/2020,14 day ahead inc hosp,Connecticut,69,50,95
CU-select,5/25/2020,14 day ahead inc hosp,CT,69,50,95
CU-select,5/25/2020,14 day ahead inc hosp,DE,19,9,27
CU-select,5/25/2020,14 day ahead inc hosp,Delaware,19,9,27
CU-select,5/25/2020,14 day ahead inc hosp,FL,111,70,164
CU-select,5/25/2020,14 day ahead inc hosp,Florida,111,70,164
CU-select,5/25/2020,14 day ahead inc hosp,GA,49,27,81
CU-select,5/25/2020,14 day ahead inc hosp,Georgia,49,27,81
CU-select,5/25/2020,14 day ahead inc hosp,Hawaii,0,0,0
CU-select,5/25/2020,14 day ahead inc hosp,HI,0,0,0
CU-select,5/25/2020,14 day ahead inc hosp,IA,38,20,65
CU-select,5/25/2020,14 day ahead inc hosp,ID,1,0,3
CU-select,5/25/2020,14 day ahead inc hosp,Idaho,1,0,3
CU-select,5/25/2020,14 day ahead inc hosp,IL,165,118,233
CU-select,5/25/2020,14 day ahead inc hosp,Illinois,165,118,233
CU-select,5/25/2020,14 day ahead inc hosp,IN,66,41,111
CU-select,5/25/2020,14 day ahead inc hosp,Indiana,66,41,111
CU-select,5/25/2020,14 day ahead inc hosp,Iowa,38,20,65
CU-select,5/25/2020,14 day ahead inc hosp,Kansas,2,0,5
CU-select,5/25/2020,14 day ahead inc hosp,Kentucky,35,16,72
CU-select,5/25/2020,14 day ahead inc hosp,KS,2,0,5
CU-select,5/25/2020,14 day ahead inc hosp,KY,35,16,72
