tsa_id,tsa_name,date,patients_covid_total,patients_covid_ward,patients_covid_icu,beds_avail_total,beds_avail_icu,patients_all_total,patients_all_icu
U,Corpus Christi,2020-07-16,351.0,228.0,123.0,266.0,4.0,1228.0,208.0
U,Corpus Christi,2020-07-17,382.0,254.0,128.0,256.0,3.0,1194.0,206.0
U,Corpus Christi,2020-07-18,338.0,213.0,125.0,266.0,4.0,1240.0,213.0
U,Corpus Christi,2020-07-19,426.0,274.0,152.0,286.0,5.0,1210.0,232.0
U,Corpus Christi,2020-07-20,430.0,281.0,149.0,265.0,2.0,1147.0,233.0
U,Corpus Christi,2020-07-21,414.0,290.0,124.0,310.0,23.0,1137.0,181.0
U,Corpus Christi,2020-07-22,411.0,280.0,131.0,301.0,16.0,1232.0,223.0
U,Corpus Christi,2020-07-23,528.0,372.0,156.0,1321.0,155.0,1067.0,216.0
U,Corpus Christi,2020-07-24,448.0,293.0,155.0,1496.0,159.0,1216.0,201.0
U,Corpus Christi,2020-07-25,445.0,290.0,155.0,1433.0,160.0,1207.0,203.0
U,Corpus Christi,2020-07-26,437.0,282.0,155.0,1071.0,148.0,66.0,218.0
U,Corpus Christi,2020-07-27,448.0,289.0,159.0,1071.0,148.0,1137.0,230.0
U,Corpus Christi,2020-07-28,445.0,295.0,150.0,1421.0,150.0,1088.0,236.0
U,Corpus Christi,2020-07-29,438.0,301.0,137.0,1417.0,150.0,1082.0,218.0
U,Corpus Christi,2020-07-30,422.0,284.0,138.0,1682.0,213.0,1113.0,218.0
U,Corpus Christi,2020-07-31,482.0,341.0,141.0,1658.0,213.0,1094.0,221.0
U,Corpus Christi,2020-08-01,434.0,293.0,141.0,1752.0,223.0,1068.0,97.0
U,Corpus Christi,2020-08-02,385.0,245.0,140.0,1754.0,233.0,1071.0,245.0
U,Corpus Christi,2020-08-03,372.0,234.0,138.0,465.0,36.0,1061.0,234.0
U,Corpus Christi,2020-08-04,371.0,242.0,129.0,1505.0,173.0,1043.0,225.0
U,Corpus Christi,2020-08-05,372.0,224.0,148.0,791.0,30.0,1102.0,256.0
U,Corpus Christi,2020-08-06,392.0,264.0,128.0,828.0,57.0,1081.0,229.0
U,Corpus Christi,2020-08-07,371.0,247.0,124.0,602.0,60.0,1068.0,220.0
U,Corpus Christi,2020-08-08,356.0,224.0,132.0,578.0,44.0,1043.0,224.0
U,Corpus Christi,2020-08-09,351.0,220.0,131.0,532.0,30.0,935.0,223.0
U,Corpus Christi,2020-08-10,347.0,226.0,121.0,537.0,51.0,1092.0,216.0
U,Corpus Christi,2020-08-11,363.0,244.0,119.0,503.0,58.0,1023.0,209.0
U,Corpus Christi,2020-08-12,353.0,235.0,118.0,497.0,47.0,1035.0,224.0
U,Corpus Christi,2020-08-13,301.0,207.0,94.0,456.0,57.0,1035.0,212.0
U,Corpus Christi,2020-08-14,299.0,208.0,91.0,560.0,70.0,1027.0,189.0
U,Corpus Christi,2020-08-15,288.0,200.0,88.0,486.0,73.0,1040.0,190.0
U,Corpus Christi,2020-08-16,285.0,194.0,91.0,445.0,37.0,997.0,194.0
U,Corpus Christi,2020-08-17,286.0,199.0,87.0,468.0,46.0,973.0,194.0
U,Corpus Christi,2020-08-18,278.0,205.0,73.0,525.0,61.0,991.0,180.0
U,Corpus Christi,2020-08-19,274.0,193.0,81.0,532.0,58.0,1018.0,185.0
U,Corpus Christi,2020-08-20,264.0,192.0,72.0,496.0,54.0,1008.0,171.0
U,Corpus Christi,2020-08-21,280.0,192.0,88.0,461.0,37.0,1044.0,192.0
U,Corpus Christi,2020-08-22,259.0,178.0,81.0,480.0,29.0,1058.0,208.0
U,Corpus Christi,2020-08-23,244.0,169.0,75.0,472.0,61.0,1036.0,201.0
U,Corpus Christi,2020-08-24,251.0,177.0,74.0,433.0,22.0,986.0,209.0
U,Corpus Christi,2020-08-25,266.0,188.0,78.0,441.0,25.0,979.0,190.0
U,Corpus Christi,2020-08-26,246.0,169.0,77.0,462.0,7.0,1005.0,208.0
U,Corpus Christi,2020-08-27,215.0,136.0,79.0,460.0,8.0,1008.0,209.0
U,Corpus Christi,2020-08-28,209.0,138.0,71.0,466.0,19.0,1012.0,199.0
U,Corpus Christi,2020-08-29,169.0,97.0,72.0,450.0,12.0,1014.0,206.0
U,Corpus Christi,2020-08-30,181.0,118.0,63.0,461.0,23.0,1017.0,184.0
U,Corpus Christi,2020-08-31,163.0,101.0,62.0,509.0,30.0,1020.0,169.0
U,Corpus Christi,2020-09-01,162.0,105.0,57.0,456.0,32.0,1015.0,190.0
U,Corpus Christi,2020-09-02,162.0,101.0,61.0,472.0,17.0,1018.0,204.0
U,Corpus Christi,2020-09-03,155.0,97.0,58.0,481.0,19.0,1026.0,203.0
U,Corpus Christi,2020-09-04,162.0,104.0,58.0,428.0,34.0,1070.0,182.0
U,Corpus Christi,2020-09-05,159.0,107.0,52.0,484.0,39.0,1038.0,190.0
U,Corpus Christi,2020-09-06,157.0,108.0,49.0,523.0,40.0,1001.0,186.0
U,Corpus Christi,2020-09-07,149.0,97.0,52.0,608.0,48.0,954.0,181.0
U,Corpus Christi,2020-09-08,139.0,97.0,42.0,633.0,48.0,953.0,156.0
U,Corpus Christi,2020-09-09,131.0,96.0,35.0,581.0,49.0,971.0,155.0
U,Corpus Christi,2020-09-10,156.0,110.0,46.0,533.0,38.0,1041.0,164.0
U,Corpus Christi,2020-09-11,131.0,92.0,39.0,577.0,31.0,1019.0,169.0
U,Corpus Christi,2020-09-12,129.0,90.0,39.0,575.0,46.0,967.0,176.0
U,Corpus Christi,2020-09-13,121.0,85.0,36.0,585.0,45.0,949.0,170.0
U,Corpus Christi,2020-09-14,112.0,80.0,32.0,588.0,52.0,923.0,145.0
U,Corpus Christi,2020-09-15,120.0,86.0,34.0,624.0,55.0,927.0,144.0
U,Corpus Christi,2020-09-16,119.0,81.0,38.0,580.0,32.0,973.0,183.0
U,Corpus Christi,2020-09-17,114.0,83.0,31.0,550.0,49.0,970.0,172.0
U,Corpus Christi,2020-09-18,108.0,76.0,32.0,597.0,54.0,964.0,152.0
U,Corpus Christi,2020-09-19,112.0,74.0,38.0,574.0,54.0,964.0,179.0
V,Lower Rio Grande Valley,2020-04-12,57.0,39.0,18.0,881.0,108.0,1219.0,
V,Lower Rio Grande Valley,2020-04-13,65.0,43.0,22.0,861.0,105.0,1157.0,
V,Lower Rio Grande Valley,2020-04-14,68.0,36.0,32.0,817.0,101.0,1333.0,
V,Lower Rio Grande Valley,2020-04-15,65.0,38.0,27.0,821.0,94.0,1420.0,
V,Lower Rio Grande Valley,2020-04-16,61.0,31.0,30.0,910.0,91.0,1473.0,
V,Lower Rio Grande Valley,2020-04-17,68.0,44.0,24.0,853.0,97.0,1361.0,
V,Lower Rio Grande Valley,2020-04-18,57.0,37.0,20.0,751.0,88.0,1354.0,
V,Lower Rio Grande Valley,2020-04-19,57.0,36.0,21.0,865.0,104.0,1327.0,
V,Lower Rio Grande Valley,2020-04-20,54.0,32.0,22.0,872.0,105.0,1235.0,
V,Lower Rio Grande Valley,2020-04-21,51.0,32.0,19.0,872.0,105.0,1235.0,
V,Lower Rio Grande Valley,2020-04-22,49.0,26.0,23.0,748.0,104.0,1573.0,
V,Lower Rio Grande Valley,2020-04-23,30.0,10.0,20.0,730.0,107.0,1563.0,143.0
V,Lower Rio Grande Valley,2020-04-24,34.0,16.0,18.0,827.0,112.0,1490.0,147.0
V,Lower Rio Grande Valley,2020-04-25,33.0,16.0,17.0,807.0,112.0,1708.0,151.0
V,Lower Rio Grande Valley,2020-04-26,33.0,16.0,17.0,873.0,116.0,1597.0,171.0
V,Lower Rio Grande Valley,2020-04-27,30.0,14.0,16.0,964.0,112.0,1543.0,179.0
V,Lower Rio Grande Valley,2020-04-28,32.0,15.0,17.0,798.0,92.0,1569.0,172.0
V,Lower Rio Grande Valley,2020-04-29,28.0,13.0,15.0,781.0,77.0,1511.0,167.0
V,Lower Rio Grande Valley,2020-04-30,29.0,17.0,12.0,821.0,89.0,1672.0,161.0
V,Lower Rio Grande Valley,2020-05-01,30.0,18.0,12.0,784.0,92.0,1714.0,163.0
V,Lower Rio Grande Valley,2020-05-02,35.0,22.0,13.0,766.0,92.0,1746.0,160.0
V,Lower Rio Grande Valley,2020-05-03,36.0,24.0,12.0,741.0,92.0,1718.0,161.0
V,Lower Rio Grande Valley,2020-05-04,35.0,23.0,12.0,832.0,77.0,1691.0,165.0
V,Lower Rio Grande Valley,2020-05-05,37.0,22.0,15.0,785.0,99.0,1617.0,153.0
V,Lower Rio Grande Valley,2020-05-06,35.0,20.0,15.0,718.0,92.0,1784.0,164.0
V,Lower Rio Grande Valley,2020-05-07,35.0,19.0,16.0,650.0,94.0,1910.0,159.0
V,Lower Rio Grande Valley,2020-05-08,21.0,10.0,11.0,741.0,94.0,1792.0,156.0
V,Lower Rio Grande Valley,2020-05-09,37.0,25.0,12.0,758.0,91.0,1798.0,173.0
V,Lower Rio Grande Valley,2020-05-10,35.0,26.0,9.0,746.0,89.0,1725.0,174.0
V,Lower Rio Grande Valley,2020-05-11,35.0,25.0,10.0,821.0,91.0,1573.0,171.0
V,Lower Rio Grande Valley,2020-05-12,36.0,25.0,11.0,808.0,86.0,1644.0,176.0
V,Lower Rio Grande Valley,2020-05-13,35.0,24.0,11.0,754.0,69.0,1761.0,190.0
V,Lower Rio Grande Valley,2020-05-14,32.0,21.0,11.0,768.0,72.0,1906.0,192.0
V,Lower Rio Grande Valley,2020-05-15,39.0,26.0,13.0,741.0,53.0,1902.0,192.0
V,Lower Rio Grande Valley,2020-05-16,38.0,26.0,12.0,691.0,50.0,1950.0,199.0
V,Lower Rio Grande Valley,2020-05-17,33.0,22.0,11.0,813.0,60.0,1711.0,194.0
V,Lower Rio Grande Valley,2020-05-18,36.0,22.0,14.0,799.0,54.0,1670.0,173.0
V,Lower Rio Grande Valley,2020-05-19,36.0,20.0,16.0,852.0,57.0,1684.0,181.0
V,Lower Rio Grande Valley,2020-05-20,30.0,20.0,10.0,811.0,51.0,1884.0,203.0
V,Lower Rio Grande Valley,2020-05-21,29.0,18.0,11.0,810.0,36.0,1935.0,195.0
V,Lower Rio Grande Valley,2020-05-22,30.0,18.0,12.0,684.0,34.0,1945.0,177.0
V,Lower Rio Grande Valley,2020-05-23,34.0,20.0,14.0,630.0,34.0,1936.0,171.0
V,Lower Rio Grande Valley,2020-05-24,26.0,14.0,12.0,627.0,41.0,1905.0,159.0
V,Lower Rio Grande Valley,2020-05-25,31.0,20.0,11.0,627.0,42.0,1710.0,157.0
V,Lower Rio Grande Valley,2020-05-26,33.0,22.0,11.0,683.0,52.0,1660.0,148.0
V,Lower Rio Grande Valley,2020-05-27,32.0,22.0,10.0,678.0,56.0,1742.0,151.0
V,Lower Rio Grande Valley,2020-05-28,33.0,20.0,13.0,682.0,51.0,1944.0,153.0
V,Lower Rio Grande Valley,2020-05-29,36.0,22.0,14.0,621.0,49.0,1903.0,169.0
V,Lower Rio Grande Valley,2020-05-30,31.0,18.0,13.0,576.0,45.0,1901.0,173.0
V,Lower Rio Grande Valley,2020-05-31,33.0,20.0,13.0,646.0,39.0,1813.0,169.0
V,Lower Rio Grande Valley,2020-06-01,37.0,23.0,14.0,616.0,49.0,1751.0,169.0
V,Lower Rio Grande Valley,2020-06-02,37.0,22.0,15.0,647.0,38.0,1733.0,178.0
V,Lower Rio Grande Valley,2020-06-03,43.0,27.0,16.0,608.0,48.0,1851.0,179.0
V,Lower Rio Grande Valley,2020-06-04,47.0,34.0,13.0,637.0,48.0,1876.0,178.0
V,Lower Rio Grande Valley,2020-06-05,46.0,35.0,11.0,596.0,32.0,2008.0,180.0
V,Lower Rio Grande Valley,2020-06-06,51.0,35.0,16.0,559.0,29.0,1982.0,187.0
V,Lower Rio Grande Valley,2020-06-07,47.0,37.0,10.0,566.0,37.0,1888.0,180.0
V,Lower Rio Grande Valley,2020-06-08,56.0,45.0,11.0,539.0,42.0,1674.0,174.0
V,Lower Rio Grande Valley,2020-06-09,65.0,56.0,9.0,558.0,65.0,1716.0,160.0
V,Lower Rio Grande Valley,2020-06-10,67.0,53.0,14.0,543.0,55.0,1914.0,181.0
V,Lower Rio Grande Valley,2020-06-11,67.0,53.0,14.0,520.0,54.0,1938.0,176.0
V,Lower Rio Grande Valley,2020-06-12,91.0,70.0,21.0,418.0,52.0,2015.0,185.0
V,Lower Rio Grande Valley,2020-06-13,94.0,74.0,20.0,403.0,46.0,2068.0,193.0
V,Lower Rio Grande Valley,2020-06-14,99.0,81.0,18.0,618.0,51.0,1981.0,208.0
V,Lower Rio Grande Valley,2020-06-15,87.0,69.0,18.0,574.0,39.0,1648.0,163.0
V,Lower Rio Grande Valley,2020-06-16,122.0,95.0,27.0,564.0,42.0,1861.0,186.0
V,Lower Rio Grande Valley,2020-06-17,164.0,126.0,38.0,546.0,48.0,2031.0,186.0
V,Lower Rio Grande Valley,2020-06-18,175.0,136.0,39.0,595.0,62.0,2152.0,180.0
V,Lower Rio Grande Valley,2020-06-19,191.0,151.0,40.0,536.0,62.0,2104.0,191.0
V,Lower Rio Grande Valley,2020-06-20,203.0,161.0,42.0,473.0,54.0,2060.0,199.0
V,Lower Rio Grande Valley,2020-06-21,227.0,182.0,45.0,457.0,63.0,2008.0,193.0
V,Lower Rio Grande Valley,2020-06-22,253.0,195.0,58.0,405.0,65.0,1807.0,197.0
V,Lower Rio Grande Valley,2020-06-23,280.0,217.0,63.0,490.0,61.0,1945.0,206.0
V,Lower Rio Grande Valley,2020-06-24,312.0,234.0,78.0,446.0,41.0,2131.0,234.0
V,Lower Rio Grande Valley,2020-06-25,398.0,314.0,84.0,359.0,40.0,2193.0,246.0
V,Lower Rio Grande Valley,2020-06-26,405.0,310.0,95.0,361.0,27.0,2252.0,276.0
V,Lower Rio Grande Valley,2020-06-27,451.0,351.0,100.0,387.0,27.0,2226.0,257.0
V,Lower Rio Grande Valley,2020-06-28,462.0,353.0,109.0,447.0,38.0,2109.0,241.0
V,Lower Rio Grande Valley,2020-06-29,475.0,361.0,114.0,525.0,45.0,2106.0,236.0
V,Lower Rio Grande Valley,2020-06-30,545.0,435.0,110.0,509.0,42.0,2141.0,236.0
V,Lower Rio Grande Valley,2020-07-01,588.0,457.0,131.0,419.0,27.0,2296.0,257.0
V,Lower Rio Grande Valley,2020-07-02,693.0,551.0,142.0,443.0,42.0,2444.0,256.0
V,Lower Rio Grande Valley,2020-07-03,753.0,592.0,161.0,369.0,36.0,2545.0,273.0
V,Lower Rio Grande Valley,2020-07-04,820.0,635.0,185.0,408.0,36.0,2614.0,291.0
V,Lower Rio Grande Valley,2020-07-05,836.0,633.0,203.0,303.0,26.0,2532.0,299.0
V,Lower Rio Grande Valley,2020-07-06,954.0,737.0,217.0,367.0,43.0,2559.0,303.0
V,Lower Rio Grande Valley,2020-07-07,1097.0,819.0,278.0,676.0,66.0,2492.0,322.0
V,Lower Rio Grande Valley,2020-07-08,1179.0,903.0,276.0,424.0,25.0,2742.0,364.0
V,Lower Rio Grande Valley,2020-07-09,1216.0,925.0,291.0,436.0,21.0,2746.0,384.0
V,Lower Rio Grande Valley,2020-07-10,1293.0,1002.0,291.0,380.0,22.0,2747.0,373.0
V,Lower Rio Grande Valley,2020-07-11,1197.0,944.0,253.0,378.0,21.0,2521.0,319.0
V,Lower Rio Grande Valley,2020-07-12,1356.0,1039.0,317.0,439.0,29.0,2710.0,381.0
V,Lower Rio Grande Valley,2020-07-13,1351.0,1037.0,314.0,440.0,27.0,2684.0,379.0
V,Lower Rio Grande Valley,2020-07-14,1304.0,976.0,328.0,374.0,8.0,2366.0,350.0
V,Lower Rio Grande Valley,2020-07-15,1300.0,976.0,324.0,339.0,14.0,2535.0,357.0
V,Lower Rio Grande Valley,2020-07-16,1313.0,984.0,329.0,349.0,10.0,2547.0,367.0
V,Lower Rio Grande Valley,2020-07-17,1528.0,1146.0,382.0,382.0,21.0,2794.0,427.0
V,Lower Rio Grande Valley,2020-07-18,1571.0,1135.0,436.0,419.0,24.0,2939.0,431.0
V,Lower Rio Grande Valley,2020-07-19,1536.0,1135.0,401.0,480.0,37.0,2928.0,435.0
V,Lower Rio Grande Valley,2020-07-20,1502.0,1131.0,371.0,489.0,37.0,2874.0,445.0
V,Lower Rio Grande Valley,2020-07-21,1595.0,1213.0,382.0,539.0,51.0,2827.0,498.0
V,Lower Rio Grande Valley,2020-07-22,1606.0,1205.0,401.0,535.0,50.0,2867.0,475.0
V,Lower Rio Grande Valley,2020-07-23,1269.0,974.0,295.0,1506.0,216.0,1723.0,292.0
V,Lower Rio Grande Valley,2020-07-24,1584.0,1224.0,360.0,1890.0,281.0,2134.0,402.0
V,Lower Rio Grande Valley,2020-07-25,1531.0,1156.0,375.0,1279.0,230.0,2135.0,382.0
V,Lower Rio Grande Valley,2020-07-26,1262.0,916.0,346.0,949.0,226.0,18.0,333.0
V,Lower Rio Grande Valley,2020-07-27,1547.0,1154.0,393.0,956.0,221.0,2081.0,339.0
V,Lower Rio Grande Valley,2020-07-28,1392.0,982.0,410.0,1651.0,301.0,2653.0,550.0
V,Lower Rio Grande Valley,2020-07-29,1379.0,992.0,387.0,1732.0,332.0,2678.0,486.0
V,Lower Rio Grande Valley,2020-07-30,1397.0,980.0,417.0,488.0,30.0,2470.0,462.0
V,Lower Rio Grande Valley,2020-07-31,1449.0,1036.0,413.0,371.0,29.0,2461.0,473.0
V,Lower Rio Grande Valley,2020-08-01,1310.0,918.0,392.0,469.0,31.0,2381.0,517.0
V,Lower Rio Grande Valley,2020-08-02,1249.0,846.0,403.0,517.0,30.0,2366.0,471.0
V,Lower Rio Grande Valley,2020-08-03,1260.0,873.0,387.0,566.0,32.0,2260.0,546.0
V,Lower Rio Grande Valley,2020-08-04,1243.0,859.0,384.0,618.0,41.0,2225.0,524.0
V,Lower Rio Grande Valley,2020-08-05,1212.0,813.0,399.0,526.0,67.0,2259.0,510.0
V,Lower Rio Grande Valley,2020-08-06,1185.0,777.0,408.0,655.0,74.0,2235.0,540.0
V,Lower Rio Grande Valley,2020-08-07,1201.0,791.0,410.0,644.0,82.0,2248.0,529.0
V,Lower Rio Grande Valley,2020-08-08,1213.0,730.0,399.0,724.0,67.0,2212.0,527.0
V,Lower Rio Grande Valley,2020-08-09,1109.0,642.0,383.0,733.0,61.0,2049.0,519.0
V,Lower Rio Grande Valley,2020-08-10,1101.0,649.0,376.0,747.0,65.0,2014.0,497.0
V,Lower Rio Grande Valley,2020-08-11,1093.0,649.0,369.0,674.0,67.0,2040.0,486.0
V,Lower Rio Grande Valley,2020-08-12,1083.0,633.0,376.0,636.0,62.0,1986.0,511.0
V,Lower Rio Grande Valley,2020-08-13,985.0,539.0,373.0,679.0,71.0,2010.0,508.0
V,Lower Rio Grande Valley,2020-08-14,967.0,535.0,358.0,679.0,78.0,1986.0,483.0
V,Lower Rio Grande Valley,2020-08-15,918.0,499.0,353.0,761.0,83.0,2004.0,474.0
V,Lower Rio Grande Valley,2020-08-16,906.0,495.0,346.0,816.0,90.0,2021.0,462.0
V,Lower Rio Grande Valley,2020-08-17,839.0,491.0,341.0,769.0,80.0,1931.0,458.0
V,Lower Rio Grande Valley,2020-08-18,797.0,473.0,317.0,788.0,97.0,1889.0,432.0
V,Lower Rio Grande Valley,2020-08-19,730.0,429.0,295.0,799.0,106.0,1979.0,411.0
V,Lower Rio Grande Valley,2020-08-20,728.0,435.0,288.0,799.0,106.0,1976.0,400.0
V,Lower Rio Grande Valley,2020-08-21,702.0,408.0,288.0,884.0,118.0,1975.0,413.0
V,Lower Rio Grande Valley,2020-08-22,667.0,402.0,259.0,816.0,101.0,2004.0,414.0
V,Lower Rio Grande Valley,2020-08-23,677.0,411.0,258.0,788.0,96.0,2037.0,397.0
V,Lower Rio Grande Valley,2020-08-24,624.0,366.0,253.0,917.0,101.0,1870.0,376.0
V,Lower Rio Grande Valley,2020-08-25,647.0,394.0,249.0,947.0,101.0,1935.0,386.0
V,Lower Rio Grande Valley,2020-08-26,610.0,374.0,229.0,1004.0,106.0,1791.0,373.0
V,Lower Rio Grande Valley,2020-08-27,588.0,354.0,227.0,1014.0,101.0,1755.0,378.0
V,Lower Rio Grande Valley,2020-08-28,586.0,335.0,245.0,992.0,110.0,1886.0,390.0
V,Lower Rio Grande Valley,2020-08-29,549.0,328.0,217.0,987.0,107.0,1911.0,393.0
V,Lower Rio Grande Valley,2020-08-30,545.0,327.0,213.0,1028.0,113.0,1854.0,388.0
V,Lower Rio Grande Valley,2020-08-31,545.0,332.0,209.0,990.0,123.0,1797.0,362.0
V,Lower Rio Grande Valley,2020-09-01,504.0,301.0,199.0,1004.0,129.0,1766.0,336.0
V,Lower Rio Grande Valley,2020-09-02,498.0,308.0,186.0,1042.0,123.0,1807.0,341.0
V,Lower Rio Grande Valley,2020-09-03,499.0,314.0,181.0,1029.0,122.0,1817.0,345.0
V,Lower Rio Grande Valley,2020-09-04,458.0,285.0,170.0,1045.0,124.0,1806.0,323.0
V,Lower Rio Grande Valley,2020-09-05,447.0,274.0,169.0,1059.0,120.0,1817.0,328.0
V,Lower Rio Grande Valley,2020-09-06,421.0,255.0,162.0,1047.0,121.0,1808.0,335.0
V,Lower Rio Grande Valley,2020-09-07,402.0,242.0,156.0,1055.0,121.0,1620.0,332.0
V,Lower Rio Grande Valley,2020-09-08,408.0,248.0,157.0,960.0,140.0,1578.0,312.0
V,Lower Rio Grande Valley,2020-09-09,425.0,259.0,163.0,967.0,138.0,1619.0,310.0
V,Lower Rio Grande Valley,2020-09-10,408.0,246.0,159.0,946.0,126.0,1669.0,309.0
V,Lower Rio Grande Valley,2020-09-11,402.0,247.0,152.0,794.0,111.0,1946.0,334.0
V,Lower Rio Grande Valley,2020-09-12,386.0,232.0,151.0,827.0,117.0,1936.0,323.0
V,Lower Rio Grande Valley,2020-09-13,379.0,225.0,151.0,874.0,144.0,1688.0,325.0
V,Lower Rio Grande Valley,2020-09-14,379.0,229.0,147.0,943.0,128.0,1660.0,355.0
